set_path,component_index,true_label_norm,predicted_label,confidence,reason
SavedFiles/0604_VDaudio_ICA.set,51,muscle,muscle,0.88,Right lower edge-focused component with a relatively flat high-frequency spectrum and rapid irregular time series.
SavedFiles/0604_VDaudio_ICA.set,61,other_artifact,eye,0.7,"Strong frontal/periocular scalp focus with a steep low-frequency-dominated spectrum, consistent with ocular activity."
SavedFiles/0604_VDaudio_ICA.set,79,other_artifact,eye,0.72,"Frontal/periocular focal distribution with strongly low-frequency-dominated power, consistent with an ocular component."
SavedFiles/0604_VDaudio_ICA.set,83,muscle,muscle,0.93,Edge/temporal focal topography combined with a flat-to-rising high-frequency spectrum and dense fast activity.
SavedFiles/0604_VDaudio_ICA.set,93,channel_noise,channel_noise,0.96,"Very isolated focal hotspot with erratic, noisy activity and no physiologic spectral peak."
SavedFiles/0604_VDaudio_ICA.set,99,other_artifact,channel_noise,0.82,"Highly isolated focal hotspot near a single central sensor, with erratic time series and no physiological spectral peak."
SavedFiles/0604_VDaudio_ICA.set,103,muscle,brain,0.65,Posterior/lateral distributed dipolar pattern and broadly 1/f-shaped spectrum; it lacks the high-frequency muscle criterion.
SavedFiles/0604_VDaudio_ICA.set,107,channel_noise,channel_noise,0.94,Single compact sensor-like focal spot and transient erratic bursts rather than a dipolar neural pattern.
SavedFiles/0837_VDAudio_ICA.set,4,heart,heart,0.82,"Large, regularly spaced sharp deflections at roughly 1 Hz with a broad scalp distribution."
SavedFiles/0837_VDAudio_ICA.set,21,brain,brain,0.67,Broad dipolar anterior-posterior scalp pattern with a predominantly 1/f-like spectrum and no defining artifact signature.
SavedFiles/0837_VDAudio_ICA.set,67,other_artifact,other_artifact,0.58,"Strong edge-weighted, irregular component, but its spectrum is not flat or rising at high frequencies as required for muscle."
SavedFiles/0837_VDAudio_ICA.set,98,other_artifact,other_artifact,0.62,Focal right-lateral pattern and noisy activity lack a clear alpha/beta peak or the required flat high-frequency muscle spectrum.
SavedFiles/0837_VDAudio_ICA.set,117,channel_noise,channel_noise,0.86,Highly isolated focal hotspot with erratic time series and no clear neural spectral peak.
SavedFiles/0837_VDNoAudio_ICA.set,5,heart,heart,0.82,Broad dipolar scalp distribution with regularly recurring approximately 1 Hz sharp deflections in the time series.
SavedFiles/0837_VDNoAudio_ICA.set,21,brain,eye,0.88,Strong frontal/periocular distribution with a low-frequency-dominated spectrum and prominent slow fluctuations.
SavedFiles/0837_VDNoAudio_ICA.set,57,channel_noise,channel_noise,0.95,"Single highly focal sensor-level hotspot, erratic time series, and no meaningful alpha or rhythmic spectral feature."
SavedFiles/1846_VDnoaudio_ICA.set,7,heart,other_artifact,0.58,"Broad lateral gradient but no clear alpha/beta peak; time series and ERP image contain recurrent abrupt transient deflections, inconsistent with typical brain activity and not meeting eye, muscle, heart, or channel-noise criteria."
SavedFiles/2319_VDaudio_ICA.set,3,heart,brain,0.72,Smooth lateral/temporal dipolar scalp pattern with a broadly 1/f-like declining spectrum; it lacks the high-frequency rise required for muscle.
SavedFiles/2319_VDaudio_ICA.set,5,muscle,channel_noise,0.97,Single isolated focal scalp spot with an erratic random time series and relatively flat/noisy broadband spectrum.
SavedFiles/2818_VDnoaudio_ICA.set,3,brain,eye,0.86,"Strong frontal-to-posterior gradient and a low-frequency-dominated spectrum, consistent with ocular activity."
SavedFiles/2818_VDnoaudio_ICA.set,7,heart,heart,0.92,"Large, regularly recurring sharp deflections at roughly 1 Hz with a broad scalp distribution."
SavedFiles/2818_VDnoaudio_ICA.set,12,brain,brain,0.85,Lateralized dipolar/temporal topography with a typical 1/f-like spectrum and no high-frequency muscle pattern.
SavedFiles/2818_VDnoaudio_ICA.set,20,brain,brain,0.82,Central-parietal dipolar distribution with a non-flat 1/f spectrum consistent with neural activity.
