set_path,component_index,true_label_norm,predicted_label,confidence,reason
SavedFiles/0206_VDnoaudio_ICA.set,2,heart,heart,0.98,"Repeated, evenly spaced QRS-like spikes dominate the time series and form regular segment-image structure; the broad lateral scalp gradient supports a cardiac source."
SavedFiles/0206_VDnoaudio_ICA.set,18,eye,other_artifact,0.68,"The right-frontal distribution is spatially extended rather than an isolated electrode, while the noisy activity and non-diagnostic spectrum do not strongly establish muscle or eye artifact."
SavedFiles/0206_VDnoaudio_ICA.set,24,channel_noise,muscle,0.9,"Erratic high-frequency activity and a spectrum that rises into a broad elevated high-frequency plateau indicate muscle, despite the focal frontal map."
SavedFiles/0206_VDnoaudio_ICA.set,32,brain,other_artifact,0.58,"The broad, multipolar frontal-central map and noisy segment image do not form a clean brain or eye pattern. The spectrum has broad low-frequency structure without a decisive blink, QRS, or line-noise signature."
SavedFiles/0206_VDnoaudio_ICA.set,35,channel_noise,channel_noise,0.84,The map is dominated by a compact isolated frontal electrode hotspot and the spectrum retains a clear 1/f decline rather than muscle-like high-frequency elevation.
SavedFiles/0206_VDnoaudio_ICA.set,58,channel_noise,channel_noise,0.91,Topography is a sharply isolated right-temporal electrode island without a smooth opposing pole; spectrum is declining rather than high-frequency elevated.
SavedFiles/0206_VDnoaudio_ICA.set,74,muscle,muscle,0.91,"The spectrum is flat to rising above roughly 20 Hz, and the signal is persistently fast and erratic. Its focal lateral-frontal map is compatible with localized facial/temporal muscle activity."
SavedFiles/0206_VDnoaudio_ICA.set,81,eye,other_artifact,0.72,"Frontal activity is present, but the multipolar/splotchy map and irregular broadband-looking time course do not cleanly show blink, saccade, muscle, or a single bad channel."
SavedFiles/0206_VDnoaudio_ICA.set,87,channel_noise,channel_noise,0.9,"A single, focal frontal electrode island dominates the scalp map, while the noisy spectrum lacks the flat/rising high-frequency profile expected for muscle."
SavedFiles/0206_VDnoaudio_ICA.set,88,eye,channel_noise,0.72,"Topography is dominated by a compact isolated right-central hotspot, while the spectrum shows a declining, non-elevated high-frequency profile; the noisy time series and intermittent image bands fit a bad-channel component."
SavedFiles/0206_VDnoaudio_ICA.set,91,eye,other_artifact,0.7,"The mixed frontal and focal central topography is multipolar, and the irregular activity with a generic declining spectrum does not fit a specific artifact class cleanly."
SavedFiles/0206_VDnoaudio_ICA.set,93,other_artifact,muscle,0.86,"A focal edge/lower-left scalp source accompanies irregular high-frequency activity and a spectrum that bottoms at mid frequencies then rises toward high frequencies, favoring muscle over channel noise."
SavedFiles/0589_VDAudio_ICA.set,7,eye,eye,0.91,Clear left-right frontal polarity is consistent with horizontal ocular activity; the trace includes abrupt large deflections and the spectrum is strongly low-frequency dominant.
SavedFiles/0589_VDAudio_ICA.set,17,brain,brain,0.72,"The map has a relatively smooth anterior-central dipolar distribution with low-frequency/1-f-like spectral decay and no decisive ocular, cardiac, line-noise, or muscle signature."
SavedFiles/0589_VDAudio_ICA.set,28,brain,brain,0.78,"Broad, smooth centrally distributed dipolar topography and a generally 1/f-like spectrum support a neural component; the trace lacks blink, QRS, or sustained high-frequency burst structure."
SavedFiles/0589_VDAudio_ICA.set,101,other_artifact,muscle,0.77,"The source is focal at the right temporal edge and the spectrum shows a distinct higher-frequency rise/hump around the 20–35 Hz region, favoring muscle over channel noise."
SavedFiles/0589_VDAudio_ICA.set,104,muscle,muscle,0.89,"Repeated sharp, spiky transients and a locally focal map accompany a spectrum that becomes elevated/undulating at higher frequencies rather than maintaining clean 1/f decay."
SavedFiles/0589_VDAudio_ICA.set,112,other_artifact,other_artifact,0.74,The spatial pattern is multipolar and edge-influenced rather than a clean dipole or isolated channel; noisy activity and a nonspecific decaying spectrum do not support a single clearer class.
SavedFiles/0589_VDAudio_ICA.set,113,channel_noise,channel_noise,0.87,Topography is a sharply isolated frontal electrode-like island without a clear opposing pole; activity is irregular and the spectrum is broadly decaying rather than high-frequency elevated.
SavedFiles/0589_VDAudio_ICA.set,115,channel_noise,channel_noise,0.84,"A compact isolated lower-central hotspot dominates the map, with no smooth dipolar counterpart; the time series is noisy and the spectrum lacks muscle-like high-frequency elevation."
SavedFiles/0604_VDaudio_ICA.set,2,heart,heart,0.98,"Large, highly regular sharp deflections recur at about 1 Hz; the broad left-right scalp gradient and repeated segment-image events support ECG/QRS activity."
SavedFiles/0604_VDaudio_ICA.set,4,eye,brain,0.78,"Smooth, broadly dipolar central scalp distribution and a conventional falling spectrum fit neural activity; the time series lacks a consistent ocular, ECG, or broadband-muscle pattern."
SavedFiles/0604_VDaudio_ICA.set,24,brain,brain,0.68,"Broad, reasonably smooth lateralized dipolar scalp distribution and a 1/f-like spectrum without high-frequency muscle or line-noise signature favor brain activity."
SavedFiles/0604_VDaudio_ICA.set,34,brain,eye,0.86,Clear anterior–posterior polarity centered at the frontal region is consistent with vertical ocular activity; spectrum remains predominantly low frequency.
SavedFiles/0604_VDaudio_ICA.set,46,muscle,muscle,0.96,Focal lateral edge source with sustained fast noisy activity and a flat-to-rising high-frequency spectrum is characteristic of muscle rather than a bad channel.
SavedFiles/0604_VDaudio_ICA.set,51,muscle,muscle,0.93,"Posterior-lateral focal activity is accompanied by broadband spiky fluctuations and conspicuously elevated, jagged high-frequency spectral power."
SavedFiles/0604_VDaudio_ICA.set,61,other_artifact,eye,0.93,Strong bilateral frontal/periocular topography with a low-frequency-dominant 1/f spectrum supports an ocular component despite irregular activity.
SavedFiles/0604_VDaudio_ICA.set,79,other_artifact,other_artifact,0.64,"The frontal focal/multipolar map and intermittent spiky activity are artifact-like, but the spectrum remains mainly 1/f-like without the decisive low-frequency ocular or high-frequency muscle signature."
SavedFiles/0604_VDaudio_ICA.set,83,muscle,muscle,0.95,"Strong lateral edge/temporal focal map, dense high-frequency erratic activity, and a spectrum that rises toward higher frequencies are convergent muscle evidence."
SavedFiles/0604_VDaudio_ICA.set,93,channel_noise,channel_noise,0.88,"Topography is dominated by a tiny isolated central-left island without a clear opposite pole, while the spectrum decays then becomes relatively flat rather than high-frequency elevated."
SavedFiles/0604_VDaudio_ICA.set,99,other_artifact,channel_noise,0.82,"Topography is dominated by a sharply isolated central electrode island, while the spectrum decays normally without muscle-like high-frequency elevation."
SavedFiles/0604_VDaudio_ICA.set,103,muscle,muscle,0.76,The posterior edge-focused map and bursty fast time-series activity suggest muscle; the spectrum is relatively flattened/noisy at higher frequencies despite some low-frequency power.
SavedFiles/0604_VDaudio_ICA.set,107,channel_noise,other_artifact,0.65,"A focal right-frontal/central source accompanies a transient burst, but its spectrum is low-frequency weighted without a convincing muscle rise or isolated-electrode profile."
SavedFiles/0837_VDAudio_ICA.set,4,heart,heart,0.94,"Time series shows repeated, regular narrow QRS-like deflections at roughly 1 Hz; the spectrum is low-frequency dominated and the broad scalp gradient supports a cardiac source."
SavedFiles/0837_VDAudio_ICA.set,21,brain,eye,0.82,"A strong frontal/periocular pole with an opposing inferior distribution combines with low-frequency-dominant spectral power and slow irregular deflections, consistent with ocular activity."
SavedFiles/0837_VDAudio_ICA.set,67,other_artifact,other_artifact,0.67,"Edge-weighted, splotchy scalp distribution and erratic activity do not form a convincing ocular, cardiac, brain, or line-noise pattern; the spectrum lacks decisive muscle elevation."
SavedFiles/0837_VDAudio_ICA.set,98,other_artifact,other_artifact,0.7,"The map is irregular and locally focal/multipolar around the right frontal region, but its non-elevated 1/f spectrum does not support muscle and it is not a clear isolated-channel pattern."
SavedFiles/0837_VDAudio_ICA.set,117,channel_noise,channel_noise,0.83,"Topography contains a sharply isolated central electrode-like hotspot without a smooth opposing pole, while the spectrum remains cleanly declining rather than high-frequency elevated."
SavedFiles/0837_VDNoAudio_ICA.set,5,heart,heart,0.93,"The time series has sharp, highly regular deflections at roughly one-second intervals, with corresponding repeated segment-image structure; the broad scalp gradient and low-frequency spectrum support an ECG-like source."
SavedFiles/0837_VDNoAudio_ICA.set,21,brain,eye,0.73,"The map shows a broad frontal-polar distribution with an anterior-posterior gradient, while the spectrum is strongly low-frequency weighted and the activity is dominated by slow, non-rhythmic fluctuations consistent with ocular artifact."
SavedFiles/0837_VDNoAudio_ICA.set,57,channel_noise,channel_noise,0.9,The scalp map is a sharply isolated focal island over one electrode region with little smooth spatial spread or opposing pole. Its spectrum is not high-frequency elevated in the muscle-like pattern.
SavedFiles/1846_VDnoaudio_ICA.set,7,heart,heart,0.94,"The time series contains highly regular, sharp deflections at roughly 1 Hz, with corresponding repeated transient structure across segments. The broad scalp gradient and low-frequency-dominant spectrum support an ECG/QRS-like cardiac source."
SavedFiles/2319_VDaudio_ICA.set,3,heart,heart,0.72,"Broad smooth scalp gradient plus repeated sharp, QRS-like transient deflections and corresponding recurrent segment-image events; spectrum is predominantly low-frequency rather than muscle-like."
SavedFiles/2319_VDaudio_ICA.set,5,muscle,muscle,0.95,"Focal edge/temporal topography, erratic high-frequency time series and segment texture, and a spectrum that rises into a broad high-frequency plateau strongly indicate muscle activity."
SavedFiles/2818_VDnoaudio_ICA.set,3,brain,brain,0.63,"The component has a smooth distributed central/posterior-focused map and 1/f-like spectral decline. Its irregular activity lacks decisive blink, saccade, ECG, line-noise, or muscle signatures."
SavedFiles/2818_VDnoaudio_ICA.set,7,heart,heart,0.94,"Time series shows repeated, sharp, highly regular deflections at roughly 1 Hz, with matching recurring segment-image events; this decisive QRS-like rhythm outweighs the broad scalp gradient."
SavedFiles/2818_VDnoaudio_ICA.set,12,brain,brain,0.68,"Smooth lateralized dipolar central/temporal topography and a generally 1/f-decreasing spectrum support neural activity; no frontal blink pattern, QRS regularity, or elevated high-frequency muscle profile."
SavedFiles/2818_VDnoaudio_ICA.set,20,brain,brain,0.72,"Broad, smooth midline central/posterior versus frontal dipolar distribution is compatible with brain activity, and the spectrum decays with frequency without a high-frequency muscle elevation."
