set_path,component_index,true_label_norm,predicted_label,confidence,reason
SavedFiles/0206_VDnoaudio_ICA.set,32,brain,brain,0.7,"Broad, smooth anterior-central dipolar topography and predominantly low-frequency 1/f spectrum fit a neural component better than eye or muscle artifact."
SavedFiles/0206_VDnoaudio_ICA.set,35,channel_noise,channel_noise,0.99,"Scalp map shows a compact isolated frontal electrode island, characteristic of a bad channel."
SavedFiles/0206_VDnoaudio_ICA.set,58,channel_noise,channel_noise,0.99,Topography is dominated by a single sharply localized right-temporal electrode island without a spatially smooth opposing pole.
SavedFiles/0206_VDnoaudio_ICA.set,74,muscle,channel_noise,0.88,"Topography is dominated by a sharply isolated right-frontal electrode-sized island, with erratic noisy activity and no coherent segment pattern."
SavedFiles/0206_VDnoaudio_ICA.set,81,eye,other_artifact,0.78,"Mixed multipolar frontal and central pattern with irregular noisy activity; it is not a clean eye, brain, or isolated-channel source."
SavedFiles/0206_VDnoaudio_ICA.set,87,channel_noise,channel_noise,0.99,An unmistakable isolated frontal electrode hotspot dominates an otherwise near-flat scalp map.
SavedFiles/0206_VDnoaudio_ICA.set,88,eye,other_artifact,0.62,"Mixed, non-dipolar map with a focal hotspot and diffuse frontal pole; irregular activity and 1/f spectrum do not cleanly support a specific artifact or brain source."
SavedFiles/0206_VDnoaudio_ICA.set,91,eye,channel_noise,0.97,"A distinct isolated central electrode island dominates the otherwise weak, non-dipolar topography."
SavedFiles/0206_VDnoaudio_ICA.set,93,other_artifact,muscle,0.8,"Strong focal edge/temporal distribution with spiky irregular activity and a spectrum that flattens at higher frequencies, consistent with muscle contamination."
SavedFiles/0589_VDAudio_ICA.set,7,eye,eye,0.84,Broad left-right anterior polarity supports horizontal ocular activity; low-frequency-dominant spectrum and large abrupt slow deflections agree.
SavedFiles/0589_VDAudio_ICA.set,17,brain,eye,0.72,"Anterior midline dipolar scalp distribution with predominantly low-frequency power supports an ocular source, though the time series is somewhat noisy."
SavedFiles/0589_VDAudio_ICA.set,28,brain,other_artifact,0.63,"Broad non-dipolar central/frontal distribution with noisy irregular activity is not convincingly ocular, muscular, or brain-like."
SavedFiles/0589_VDAudio_ICA.set,101,other_artifact,channel_noise,0.68,The map is dominated by a focal edge electrode region without a plausible distributed source; time series contains irregular spikes.
SavedFiles/0589_VDAudio_ICA.set,104,muscle,channel_noise,0.88,Very small isolated central hotspot with adjacent opposite sign and repeated needle-like transients is characteristic of a bad channel.
SavedFiles/0589_VDAudio_ICA.set,112,other_artifact,other_artifact,0.7,"Splotchy multipolar topography and irregular activity lack a clear dipolar brain, ocular, muscle, or isolated-electrode pattern."
SavedFiles/0589_VDAudio_ICA.set,113,channel_noise,channel_noise,0.78,Topography is dominated by a sharply isolated frontal electrode island without a smooth opposing pole; activity is irregular despite a broadly declining spectrum.
SavedFiles/0589_VDAudio_ICA.set,115,channel_noise,channel_noise,0.73,"A compact, isolated lower-central scalp hotspot dominates the map, with irregular transient activity and no convincing physiological dipole."
SavedFiles/0604_VDaudio_ICA.set,2,heart,heart,0.96,"Regular, sharply repeating QRS-like deflections dominate the time series at roughly cardiac rate."
SavedFiles/0604_VDaudio_ICA.set,4,eye,brain,0.73,Broad smooth central dipolar topography and generally 1/f-like spectrum are most consistent with neural activity.
SavedFiles/0604_VDaudio_ICA.set,24,brain,brain,0.62,"Broad, smooth asymmetric dipolar scalp distribution and 1/f-like spectrum support a neural source despite somewhat irregular activity."
SavedFiles/0604_VDaudio_ICA.set,34,brain,eye,0.83,"Strong anterior-versus-inferior polarity pattern is consistent with vertical ocular activity, with predominantly low-frequency power."
SavedFiles/0604_VDaudio_ICA.set,46,muscle,muscle,0.88,Focal left temporal edge source with noisy high-frequency activity and a flattened high-frequency spectrum.
SavedFiles/0604_VDaudio_ICA.set,51,muscle,muscle,0.9,Right inferior temporal/jaw-edge focal pattern with spiky activity and broad high-frequency power.
SavedFiles/0604_VDaudio_ICA.set,61,other_artifact,other_artifact,0.58,"Splotchy frontal–posterior map and irregular activity lack a clean dipole, ocular slow-wave pattern, or muscle-like high-frequency spectrum."
SavedFiles/0604_VDaudio_ICA.set,79,other_artifact,other_artifact,0.62,"Anterior focal, non-dipolar pattern with irregular activity, but without decisive blink, line-noise, or muscle-spectrum evidence."
SavedFiles/0604_VDaudio_ICA.set,83,muscle,muscle,0.88,"Left temporal/edge focality, dense erratic activity, and relatively elevated high-frequency spectrum support muscle."
SavedFiles/0604_VDaudio_ICA.set,93,channel_noise,channel_noise,0.94,Topography is dominated by a tiny isolated central electrode island with no plausible smooth dipolar field.
SavedFiles/0604_VDaudio_ICA.set,99,other_artifact,channel_noise,0.94,Topography is dominated by a sharply isolated central electrode island with little smooth spatial spread.
SavedFiles/0604_VDaudio_ICA.set,103,muscle,muscle,0.76,"Inferior posterior edge-focused, non-dipolar map and bursty irregular activity are artifact-like and favor muscle."
SavedFiles/0604_VDaudio_ICA.set,107,channel_noise,channel_noise,0.84,"A highly focal right-anterior electrode island accompanies abrupt, localized burst-like activity."
SavedFiles/0837_VDAudio_ICA.set,4,heart,heart,0.9,"Large, repeated sharp QRS-like transients recur at a roughly regular sub-second rhythm; the broad diagonal scalp gradient is compatible with a distant cardiac source."
SavedFiles/0837_VDAudio_ICA.set,21,brain,eye,0.67,Prominent frontal/anterior distribution with an opposing posterior field and predominantly low-frequency spectrum supports an ocular source despite noisy activity.
SavedFiles/0837_VDAudio_ICA.set,67,other_artifact,muscle,0.62,"Irregular high-variance, spiky activity and edge/temporal-inferior focal scalp structure favor muscle, though the spectrum is not strongly diagnostic."
SavedFiles/0837_VDAudio_ICA.set,98,other_artifact,other_artifact,0.72,"The scalp map is splotchy and multipolar with irregular noisy activity; it lacks a convincing dipolar brain, ocular, or isolated-channel pattern."
SavedFiles/0837_VDAudio_ICA.set,117,channel_noise,channel_noise,0.96,"Topography is dominated by a single compact central electrode island with little smooth spatial falloff, the decisive bad-channel pattern."
SavedFiles/0837_VDNoAudio_ICA.set,5,heart,heart,0.94,"Time series shows repeated, sharply stereotyped deflections at an approximately 1 Hz cadence; the broad scalp gradient and low-frequency spectrum are consistent with cardiac artifact."
SavedFiles/0837_VDNoAudio_ICA.set,21,brain,eye,0.84,Broad anterior-posterior frontal distribution with predominantly slow activity and low-frequency-dominant spectrum supports vertical ocular/blink artifact.
SavedFiles/0837_VDNoAudio_ICA.set,57,channel_noise,channel_noise,0.98,"Scalp map is dominated by a sharply isolated focal island over a single right-frontal electrode, with erratic noisy activity rather than a spatially distributed source."
SavedFiles/1846_VDnoaudio_ICA.set,7,heart,other_artifact,0.72,"Broad asymmetric, non-cleanly dipolar scalp gradient with intermittent sharp isolated deflections; spectrum is low-frequency weighted without a decisive eye, heart, muscle, line-noise, or isolated-channel signature."
SavedFiles/2319_VDaudio_ICA.set,3,heart,brain,0.78,"Smooth broad dipolar scalp gradient with a predominantly 1/f-decreasing spectrum and no decisive eye, line, muscle, or cardiac pattern."
SavedFiles/2319_VDaudio_ICA.set,5,muscle,channel_noise,0.94,"Scalp map is dominated by a sharply isolated left-temporal electrode-sized island, with erratic noisy activity and no coherent physiological spectral pattern."
SavedFiles/2818_VDnoaudio_ICA.set,3,brain,brain,0.66,"Broad, smooth midline dipolar topography with a decaying spectrum; activity is irregular but lacks clear blink, QRS, or high-frequency muscle patterns."
SavedFiles/2818_VDnoaudio_ICA.set,7,heart,heart,0.93,"Time series has repeated, regularly spaced sharp QRS-like deflections at about 1 Hz; broad scalp gradient supports a distant cardiac source."
SavedFiles/2818_VDnoaudio_ICA.set,12,brain,brain,0.64,"Spatially smooth lateral dipolar map with a generally decreasing 1/f-like spectrum and no decisive ocular, line, or muscle signature."
SavedFiles/2818_VDnoaudio_ICA.set,20,brain,brain,0.7,Smooth central/posterior dipolar distribution and low-frequency-dominant 1/f spectrum without broad high-frequency muscle power.
