set_path,component_index,true_label_norm,predicted_label,confidence,reason
SavedFiles/0161_VD_noaudio_ICA.set,23,muscle,muscle,0.9,"Right frontal-temporal edge dipole, noisy burst-like time course, and substantial broadband high-frequency power are characteristic of muscle."
SavedFiles/0161_VD_noaudio_ICA.set,24,muscle,muscle,0.88,Focal frontal edge dipole with spiky activity and strongly elevated high-frequency spectral power favors muscle over channel noise.
SavedFiles/0161_VD_noaudio_ICA.set,25,brain,brain,0.84,Broad smooth dipolar scalp field with a generally falling spectrum and several plausible neural-frequency peaks.
SavedFiles/0161_VD_noaudio_ICA.set,26,muscle,other_artifact,0.62,"The source is strongly edge-centered and the panels do not show a clear neural rhythm, isolated electrode, or decisive muscle spectrum."
SavedFiles/0161_VD_noaudio_ICA.set,27,other_artifact,brain,0.76,Broad left-temporal dipolar gradient and clean approximately 1/f spectral decay are more consistent with a neural source.
SavedFiles/0161_VD_noaudio_ICA.set,28,channel_noise,other_artifact,0.66,Strong edge-focused temporal hotspot with no convincing dipolar counterpart; spectrum decays with frequency but the topology is not clearly brain-like or an isolated bad channel.
SavedFiles/0161_VD_noaudio_ICA.set,29,channel_noise,other_artifact,0.64,"Focal lower-left edge topology is non-dipolar and ambiguous, while the low-frequency spectrum lacks the broad high-frequency power needed for a muscle classification."
SavedFiles/0161_VD_noaudio_ICA.set,30,muscle,muscle,0.88,"Frontal-temporal edge focus, erratic activity, and a spectrum that rises again across higher frequencies strongly indicate muscle activity."
SavedFiles/0161_VD_noaudio_ICA.set,31,muscle,muscle,0.9,"Shallow frontal focus, a prominent high-frequency burst in the time series, and elevated power above roughly 20 Hz are characteristic of muscle artifact."
SavedFiles/0161_VD_noaudio_ICA.set,32,muscle,muscle,0.94,Temporal/jaw-edge hotspot with dense fast activity and strong broad high-frequency spectral power provides clear muscle evidence.
SavedFiles/0161_VD_noaudio_ICA.set,33,eye,eye,0.91,Anterior left-right polarity and strongly low-frequency-dominant activity are consistent with horizontal eye movements or saccades.
SavedFiles/0206_VDaudio_ICA.set,0,eye,eye,0.98,"Strong bilateral frontal map, large slow blink-like deflections, and power concentrated at very low frequencies."
SavedFiles/0206_VDaudio_ICA.set,1,heart,heart,0.99,"Regular sharp QRS-like peaks recur throughout the time series, with corresponding repeated events in the segment image."
SavedFiles/0206_VDaudio_ICA.set,2,heart,heart,0.99,Highly regular sharp cardiac-like deflections and repeated vertical event patterns are decisive for ECG contamination.
SavedFiles/0206_VDaudio_ICA.set,3,eye,eye,0.94,"Right frontal/periocular map combines with large slow, step-like deflections and strongly low-frequency power."
SavedFiles/0206_VDaudio_ICA.set,4,eye,other_artifact,0.6,"The topology is broad and irregular, while the transient spikes and spectrum provide no clear eye, cardiac, muscle, or neural signature."
SavedFiles/0206_VDaudio_ICA.set,5,brain,brain,0.78,Smooth central dipolar scalp field and generally decreasing spectrum are compatible with a neural source despite the noisy time series.
SavedFiles/0206_VDaudio_ICA.set,6,brain,brain,0.7,"The main scalp field is smooth and centrally focused with a broadly 1/f-like spectrum, though a small secondary focal feature lowers confidence."
SavedFiles/0206_VDaudio_ICA.set,7,brain,brain,0.9,Plausible temporal-central dipolar map with a distinct narrow approximately 10 Hz alpha/mu peak.
SavedFiles/0206_VDaudio_ICA.set,8,muscle,muscle,0.98,"Inferior posterior edge-focused map, rapid irregular activity, and a flat-to-rising high-frequency spectrum strongly indicate muscle."
SavedFiles/0206_VDaudio_ICA.set,9,brain,brain,0.68,"Predominantly central dipolar topology with a broadly decaying spectrum and no clear ocular, cardiac, or high-frequency artifact pattern."
SavedFiles/0206_VDaudio_ICA.set,11,muscle,muscle,0.93,"Posterior edge-focused topology, noisy activity, and a flat-to-rising high-frequency spectrum strongly indicate muscle."
SavedFiles/0206_VDaudio_ICA.set,12,brain,brain,0.72,Broad left-right temporal dipole with 1/f-like spectral decay; the time series lacks step-like horizontal-eye behavior.
SavedFiles/0206_VDaudio_ICA.set,13,brain,brain,0.73,"Smooth anterior-posterior dipolar map and decaying spectrum with a broad rhythmic peak, without blink-like slow deflections."
SavedFiles/0206_VDaudio_ICA.set,14,brain,brain,0.76,Plausible oblique cortical dipole with 1/f decay and a broad spectral peak; activity is not strongly ocular or muscular.
SavedFiles/0206_VDaudio_ICA.set,15,muscle,muscle,0.96,"Strong posterior-edge focus, dense high-frequency time-series activity, and rising power toward higher frequencies are decisive for muscle."
SavedFiles/0206_VDaudio_ICA.set,16,brain,brain,0.82,"Clear smooth anterior-posterior dipole with a decaying spectrum and no blink, saccade, or broadband muscle signature."
SavedFiles/0206_VDaudio_ICA.set,17,brain,other_artifact,0.67,"Very slow irregular large deflections and a focal posterior topology do not cleanly match eye, heart, muscle, or a convincing cortical source."
SavedFiles/0206_VDaudio_ICA.set,18,brain,brain,0.78,Broad symmetric anterior-posterior dipolar pattern with 1/f-like decay and no decisive artifact signature.
SavedFiles/0206_VDaudio_ICA.set,21,eye,other_artifact,0.58,Highly focal right-frontal topology with mixed temporal and spectral features; it is neither an unmistakable isolated channel nor clearly blink-like or high-frequency muscle.
SavedFiles/0206_VDaudio_ICA.set,22,brain,brain,0.78,"Plausible broad central dipolar scalp pattern with a generally 1/f-like spectrum and no decisive ocular, cardiac, or muscle signature."
SavedFiles/0206_VDaudio_ICA.set,23,brain,brain,0.82,Central dipolar topology and a falling spectrum with a distinct beta-range peak support a neural source.
SavedFiles/0206_VDaudio_ICA.set,24,brain,brain,0.72,Smooth anterior-posterior dipolar map with a falling spectrum and beta-range peak; the time series lacks clear blink or saccade structure.
SavedFiles/0206_VDaudio_ICA.set,25,brain,muscle,0.63,"Right temporal-edge focality, irregular activity, and elevated beta-range spectral power are most consistent with a mixed muscle source."
SavedFiles/0206_VDaudio_ICA.set,26,eye,eye,0.92,"Strong left-right frontal polarity plus large slow, step-like deflections and low-frequency-dominant power indicate horizontal eye movements."
SavedFiles/0206_VDaudio_ICA.set,28,brain,other_artifact,0.68,"The scalp map is irregular and multipolar, while the remaining panels lack a decisive signature for brain, eye, muscle, heart, or channel noise."
SavedFiles/0206_VDaudio_ICA.set,29,muscle,muscle,0.97,Temporal-edge focality and a spectrum that rises strongly toward high frequencies provide decisive muscle-artifact evidence.
SavedFiles/0206_VDaudio_ICA.set,30,other_artifact,muscle,0.88,"Extreme lateral edge localization with irregular activity and sustained, relatively flat high-frequency power is characteristic of muscle."
SavedFiles/0206_VDaudio_ICA.set,31,brain,brain,0.64,"Broad central scalp field with a mostly smooth 1/f-like spectrum and no decisive ocular, cardiac, or high-frequency artifact pattern."
SavedFiles/0206_VDaudio_ICA.set,32,muscle,channel_noise,0.94,"Scalp map is dominated by a tiny isolated frontal electrode island, with erratic broadband activity and little spatial falloff."
SavedFiles/0206_VDaudio_ICA.set,33,brain,brain,0.82,Clear central dipolar topology with opposing poles and a generally decreasing spectrum containing a modest oscillatory bump.
SavedFiles/0206_VDaudio_ICA.set,34,brain,brain,0.66,"Predominantly dipolar lateral scalp field and 1/f-like spectral decay, though extra edge structure makes the source somewhat mixed."
SavedFiles/0206_VDaudio_ICA.set,35,eye,eye,0.94,"Strong frontal/periocular map, large slow deflections, segment-wise slow shifts, and power concentrated at very low frequencies."
SavedFiles/0206_VDaudio_ICA.set,37,brain,brain,0.78,Plausible lateral dipole with opposing smooth lobes and a decreasing spectrum with a broad mid-frequency peak.
SavedFiles/0206_VDaudio_ICA.set,39,other_artifact,other_artifact,0.83,"Posterior focal non-dipolar map accompanies a large damped slow transient and sparse segment disturbances, inconsistent with a stable neural source."
SavedFiles/0206_VDaudio_ICA.set,40,muscle,channel_noise,0.93,"An unmistakable isolated right-temporal electrode island dominates the map, with noisy broadband time-series activity."
SavedFiles/0206_VDaudio_ICA.set,41,channel_noise,eye,0.75,"Right frontal/periocular concentration, large slow shifts, persistent segment bands, and strongly low-frequency-dominant power favor ocular movement."
SavedFiles/0206_VDaudio_ICA.set,45,channel_noise,channel_noise,0.86,Scalp map is dominated by a sharply isolated left-edge electrode island without a clear opposite pole.
SavedFiles/0206_VDaudio_ICA.set,46,brain,other_artifact,0.58,"Topology is broad and multipolar, while the noisy time series and irregular spectrum provide no decisive brain or specific artifact signature."
SavedFiles/0206_VDaudio_ICA.set,47,brain,brain,0.72,Map has a plausible broad dipolar distribution and the spectrum generally follows a 1/f decay with a modest mid-frequency peak.
SavedFiles/0206_VDaudio_ICA.set,51,muscle,muscle,0.91,"Strong temporal edge focus, erratic activity, and a spectrum that remains elevated and nearly flat at higher frequencies indicate muscle."
SavedFiles/0206_VDaudio_ICA.set,52,other_artifact,muscle,0.84,Frontal-edge focal topology and a broad spectral elevation around 20-30 Hz are characteristic of cranial muscle activity.
SavedFiles/0206_VDaudio_ICA.set,53,channel_noise,channel_noise,0.94,The map shows an unmistakably compact single-electrode frontal hotspot with essentially no distributed opposite pole.
SavedFiles/0206_VDaudio_ICA.set,54,other_artifact,other_artifact,0.61,The source is concentrated outside the left scalp edge but lacks both an isolated one-channel island and convincing high-frequency muscle power.
SavedFiles/0206_VDaudio_ICA.set,55,other_artifact,channel_noise,0.91,A very sharp isolated left-temporal electrode hotspot dominates the map without a plausible dipolar field.
SavedFiles/0206_VDaudio_ICA.set,57,other_artifact,brain,0.82,Broad anterior-posterior dipolar topology and a smoothly decaying 1/f-like spectrum support a neural source.
SavedFiles/0206_VDaudio_ICA.set,59,other_artifact,muscle,0.68,"Frontal edge-focused map, irregular time series, and a broad mid/high-frequency spectral shoulder favor muscle."
SavedFiles/0206_VDaudio_ICA.set,60,muscle,channel_noise,0.9,"Topography is dominated by a sharp, isolated frontal electrode island with little surrounding spatial field."
SavedFiles/0206_VDaudio_ICA.set,62,other_artifact,eye,0.72,Frontal left-right polarity and strongly low-frequency-dominant power are most consistent with ocular movement.
SavedFiles/0206_VDaudio_ICA.set,63,channel_noise,other_artifact,0.7,"Large slow nonstationary deflections and an edge-focused posterior map do not cleanly fit brain, eye, or muscle."
