set_path,component_index,true_label_norm,predicted_label,confidence,reason
SavedFiles/0206_VDnoaudio_ICA.set,87,channel_noise,channel_noise,0.93,"Topography is a single focal spot (high channel_noise score, weight 0.5); time series is random/flat; power spectrum is noisy/artifactual; continuous segments are random/flat. All features support channel noise."
SavedFiles/0206_VDnoaudio_ICA.set,88,eye,eye,0.93,"Topography shows a strong dipole focused periocularly (anterior, Fp1/Fp2 region), scoring 0.95*0.4=0.38 for eye. Time series has slow, step-like shifts (0.9*0.3=0.27 for eye). Power spectrum is dominated by low frequencies (1-5Hz, 0.8*0.2=0.16 for eye). Continuous segments show movement-related, slow banding (0.8*0.1=0.08 for eye). Other categories score lower due to lack of decisive features. Eye scores sum to 0.89, normalized to 0.93. Decisive periocular topography and slow time series support high confidence."
SavedFiles/0206_VDnoaudio_ICA.set,91,eye,brain,0.87,"Topography is dipolar, central; time series is rhythmic/wave-like; power spectrum is 1/f-like with peaks; continuous segments are oscillatory. All features support brain."
SavedFiles/0206_VDnoaudio_ICA.set,93,other_artifact,brain,0.91,"Topography is dipolar, central-parietal (0.9*0.3=0.27 for brain). Time series is rhythmic, wave-like (0.9*0.3=0.27 for brain). Power spectrum is 1/f-like with a peak in the alpha range (0.9*0.3=0.27 for brain). Continuous segments show consistent oscillatory pattern (0.9*0.1=0.09 for brain). Brain raw score: 0.27+0.27+0.27+0.09=0.91. Other categories score much lower. Normalized brain: 0.91. High confidence due to all features matching canonical brain IC."
SavedFiles/0589_VDAudio_ICA.set,7,eye,eye,0.93,"Topography: strong dipole periocular/anterior (0.95*0.4=0.38). Time series: step-like, slow waves (0.9*0.3=0.27). Power spectrum: low freq 1-5Hz, 1/f (0.8*0.2=0.16). Segments: movement-related (0.8*0.1=0.08). Eye total: 0.89. Others much lower. Normalized to 0.93."
SavedFiles/0589_VDAudio_ICA.set,17,brain,brain,0.88,"Topography: dipolar, central (0.9*0.3=0.27). Time series: rhythmic, wave-like (0.9*0.3=0.27). Power spectrum: 1/f with peaks (0.9*0.3=0.27). Segments: consistent oscillatory (0.9*0.1=0.09). Brain total: 0.9. Others much lower. Normalized to 0.88."
SavedFiles/0589_VDAudio_ICA.set,28,brain,muscle,0.94,"Topography: edge-focused, shallow dipole (0.6*0.2=0.12). Time series: spiky, erratic (0.8*0.2=0.16). Power spectrum: clear positive slope from lowest freq (0.95*0.5=0.475, decisive). Segments: sporadic high-freq bursts (0.8*0.1=0.08). Muscle total: 0.84. Others much lower. Decisive muscle spectrum, so confidence boosted to 0.94."
SavedFiles/0589_VDAudio_ICA.set,101,other_artifact,brain,0.88,"Topography: dipolar, central (0.9*0.3=0.27). Time series: rhythmic, wave-like (0.9*0.3=0.27). Power spectrum: 1/f with peaks (0.9*0.3=0.27). Segments: consistent oscillatory (0.9*0.1=0.09). Brain total: 0.9. Others much lower. Normalized to 0.88."
SavedFiles/0589_VDAudio_ICA.set,104,muscle,muscle,0.94,"Topography: edge activity, shallow dipole (0.6*0.2=0.12). Time series: spiky, erratic (0.8*0.2=0.16). Power spectrum: clear positive slope from ~20Hz up (0.95*0.5=0.475, decisive). Segments: sporadic high-freq bursts (0.8*0.1=0.08). Muscle total: 0.84. Others much lower. Decisive muscle spectrum, so confidence boosted to 0.94."
SavedFiles/0589_VDAudio_ICA.set,112,other_artifact,brain,0.88,"Topography: dipolar, central (0.9*0.3=0.27). Time series: rhythmic, wave-like (0.9*0.3=0.27). Power spectrum: 1/f with peaks (0.9*0.3=0.27). Segments: consistent oscillatory (0.9*0.1=0.09). Brain total: 0.9. Others much lower. Normalized to 0.88."
SavedFiles/0589_VDAudio_ICA.set,113,channel_noise,brain,0.88,"Topography: clear dipolar pattern in central/parietal region (score 0.9*0.3=0.27). Time series: rhythmic, wave-like (0.9*0.3=0.27). Power spectrum: 1/f with peaks in 6-35Hz (0.9*0.3=0.27). Segments: consistent oscillatory (0.9*0.1=0.09). No decisive features for other types. Brain total: 0.9. Others much lower. Normalized to 0.88."
SavedFiles/0589_VDAudio_ICA.set,115,channel_noise,brain,0.88,"Topography: dipolar, central (0.9*0.3=0.27). Time series: rhythmic, wave-like (0.9*0.3=0.27). Power spectrum: 1/f with peaks (0.9*0.3=0.27). Segments: consistent oscillatory (0.9*0.1=0.09). No decisive features for other types. Brain total: 0.9. Others much lower. Normalized to 0.88."
SavedFiles/0604_VDaudio_ICA.set,2,heart,brain,0.93,"Topography is strongly dipolar and central-parietal (score 0.9*0.3), time series is rhythmic and smooth (0.9*0.3), power spectrum is 1/f with a clear alpha peak (~10Hz, 0.9*0.3), continuous data is oscillatory (0.9*0.1). No decisive artifact features. Highest normalized score is brain."
SavedFiles/0604_VDaudio_ICA.set,4,eye,eye,0.9,"Topography is periocular dipolar (0.95*0.4), time series shows step-like/blink (0.9*0.3), power spectrum is low-freq 1/f (0.8*0.2), continuous data shows movement-related activity (0.8*0.1). Eye artifact dominates due to decisive periocular topography."
SavedFiles/0604_VDaudio_ICA.set,24,brain,brain,0.9,"Topography is dipolar in a central/temporal region (score: 0.9, weight: 0.3). Time series is rhythmic and wave-like (score: 0.9, weight: 0.3). Power spectrum is 1/f-like with a peak in the alpha/beta range (score: 0.9, weight: 0.3). Continuous segments are consistent and oscillatory (score: 0.9, weight: 0.1). All features are highly consistent with a brain component. Normalized score is high, boosted by strong evidence across all features."
SavedFiles/0604_VDaudio_ICA.set,34,brain,brain,0.9,"Topography is dipolar and located in a central-parietal/temporal region (score: 0.9, weight: 0.3). Time series is rhythmic and wave-like without abrupt shifts (score: 0.9, weight: 0.3). Power spectrum is 1/f-like with a peak in the alpha range (score: 0.9, weight: 0.3). Continuous segments are consistent and oscillatory (score: 0.9, weight: 0.1). All features are highly consistent with a brain component. Normalized score is high, boosted by strong evidence across all features."
SavedFiles/0604_VDaudio_ICA.set,46,muscle,muscle,0.9,"Topography is edge-focused (0.6*0.2), time series is spiky/high-frequency (0.8*0.2), power spectrum shows positive slope from high frequencies (0.95*0.5, decisive), continuous data shows sporadic high-freq bursts (0.8*0.1). Muscle artifact is decisive due to power spectrum."
SavedFiles/0604_VDaudio_ICA.set,51,muscle,muscle,0.9,"Topography is edge-focused (0.6*0.2), time series is spiky/high-frequency (0.8*0.2), power spectrum shows positive slope (0.95*0.5, decisive), continuous data shows sporadic high-freq bursts (0.8*0.1). Muscle artifact is decisive due to power spectrum."
SavedFiles/0604_VDaudio_ICA.set,61,other_artifact,eye,0.93,"Topography shows a strong dipolar pattern focused at the periocular/anterior region (score: 0.95, weight: 0.4). Time series is step-like and slow, consistent with blinks or eye movements (score: 0.9, weight: 0.3). Power spectrum is dominated by low frequencies (1-5 Hz) with a 1/f decrease (score: 0.8, weight: 0.2). Continuous data segments show movement-related activity (score: 0.8, weight: 0.1). All features point to eye artifact, with topography and time series being decisive. Normalized score for eye is highest, boosted by decisive features."
SavedFiles/0604_VDaudio_ICA.set,79,other_artifact,eye,0.9,"Topography is periocular dipolar (0.95*0.4), time series is step-like/blink (0.9*0.3), power spectrum is low-freq 1/f (0.8*0.2), continuous data shows movement-related activity (0.8*0.1). Eye artifact dominates due to decisive periocular topography."
SavedFiles/0604_VDaudio_ICA.set,83,muscle,channel_noise,0.9,"Topography is a single focal spot (0.95*0.5), time series is random/flat (0.8*0.2), power spectrum is noisy (0.7*0.2), continuous data is random/flat (0.8*0.1). Channel noise is again strongly indicated."
SavedFiles/0604_VDaudio_ICA.set,93,channel_noise,channel_noise,0.9,"Topography is a single focal spot (0.95*0.5), time series is random/flat (0.8*0.2), power spectrum is noisy (0.7*0.2), continuous data is random/flat (0.8*0.1). Channel noise dominates due to high topography weight and focal pattern."
SavedFiles/0604_VDaudio_ICA.set,99,other_artifact,channel_noise,0.82,"Topography shows a single, tiny focal spot with no opposite pole (score: 0.95, weight: 0.5). Time series is random/flat (score: 0.8, weight: 0.2). Power spectrum is noisy/artifactual (score: 0.7, weight: 0.2). Continuous segments are random/flat (score: 0.8, weight: 0.1). All features fit channel noise, with topography being decisive. Normalized score for channel_noise is highest."
SavedFiles/0604_VDaudio_ICA.set,103,muscle,eye,0.9,"Topography is periocular dipolar (0.95*0.4), time series is step-like/blink (0.9*0.3), power spectrum is low-freq 1/f (0.8*0.2), continuous data shows movement-related activity (0.8*0.1). Eye artifact dominates due to decisive periocular topography."
SavedFiles/0604_VDaudio_ICA.set,107,channel_noise,channel_noise,0.9,"Topography is a single focal spot (0.95*0.5), time series is random/flat (0.8*0.2), power spectrum is noisy (0.7*0.2), continuous data is random/flat (0.8*0.1). Similar to B, channel noise is strongly indicated."
SavedFiles/0837_VDAudio_ICA.set,4,heart,brain,0.93,"Topography: clear dipolar pattern centered over central region (score 0.9, weight 0.3). Time series: rhythmic, wave-like, no abrupt shifts (score 0.9, weight 0.3). Power spectrum: 1/f-like with a peak in the alpha range (~10Hz) (score 0.9, weight 0.3). Continuous segments: consistent oscillatory (score 0.9, weight 0.1). All features support brain, no decisive artifact features. Normalized score is high, confidence boosted by strong brain-like evidence."
SavedFiles/0837_VDAudio_ICA.set,21,brain,brain,0.88,"Topography: dipolar, central (score 0.9, weight 0.3). Time series: rhythmic, wave-like (score 0.9, weight 0.3). Power spectrum: 1/f-like with possible peak (score 0.9, weight 0.3). Continuous segments: consistent oscillatory (score 0.9, weight 0.1). All features support brain, no artifact evidence. High normalized score."
SavedFiles/0837_VDAudio_ICA.set,67,other_artifact,muscle,0.9,"Topography: edge-focused, shallow dipole (score 0.7, weight 0.2). Time series: spiky, erratic (score 0.8, weight 0.2). Power spectrum: positive slope above 20Hz (score 0.95, weight 0.5; decisive for muscle). Continuous segments: sporadic high-frequency bursts (score 0.8, weight 0.1). Muscle is selected due to decisive power spectrum, confidence boosted."
SavedFiles/0837_VDAudio_ICA.set,98,other_artifact,brain,0.91,"Topography: dipolar, central-parietal (score 0.9, weight 0.3). Time series: rhythmic, wave-like (score 0.9, weight 0.3). Power spectrum: 1/f-like with possible peak (score 0.9, weight 0.3). Continuous segments: consistent oscillatory (score 0.9, weight 0.1). All features support brain, no artifact evidence. High normalized score."
SavedFiles/0837_VDAudio_ICA.set,117,channel_noise,channel_noise,0.82,"Topography: single focal spot, no opposite pole (score 0.95, weight 0.5). Time series: random/flat (score 0.8, weight 0.2). Power spectrum: noisy/artifactual (score 0.7, weight 0.2). Continuous segments: random/flat (score 0.8, weight 0.1). Channel noise dominates due to topography and random time series, no decisive muscle/line/heart features. Normalized score is highest."
SavedFiles/0837_VDNoAudio_ICA.set,5,heart,muscle,0.93,"Topography shows diffuse edge activity (score: 0.6, weight: 0.2), time series is spiky/erratic (score: 0.8, weight: 0.2), power spectrum has a clear positive slope from high frequencies (score: 0.95, weight: 0.5, decisive), and continuous segments show sporadic high-frequency bursts (score: 0.8, weight: 0.1). Decisive positive slope in spectrum boosts confidence. Other categories (brain, eye, channel_noise) score much lower due to lack of dipolar pattern, periocular focus, or isolated focal spot."
SavedFiles/0837_VDNoAudio_ICA.set,21,brain,eye,0.91,"Topography is a clear dipolar pattern periocular/anterior (score: 0.95, weight: 0.4, decisive), time series shows slow, step-like waves (score: 0.7, weight: 0.3), power spectrum is low-frequency 1-5Hz with 1/f drop (score: 0.8, weight: 0.2), and continuous segments show movement-related activity (score: 0.8, weight: 0.1). Decisive periocular topography and supporting features strongly indicate eye artifact."
SavedFiles/0837_VDNoAudio_ICA.set,57,channel_noise,channel_noise,0.97,"Topography is a single tiny focal spot with no opposite pole (score: 0.95, weight: 0.5, decisive), time series is random/flat (score: 0.8, weight: 0.2), power spectrum is noisy/artifactual (score: 0.7, weight: 0.2), and continuous segments are random/flat (score: 0.8, weight: 0.1). Decisive topography pattern and lack of muscle positive slope or eye/brain features make channel noise classification clear."
SavedFiles/1846_VDnoaudio_ICA.set,7,heart,brain,0.89,"Topography shows a clear dipolar pattern centered over central/parietal regions (score: 0.9, weight: 0.3). The time series is rhythmic and wave-like with no abrupt shifts (score: 0.9, weight: 0.3). The power spectrum is 1/f-like with a broad peak in the 6-12 Hz range (score: 0.9, weight: 0.3). The ERP image shows consistent oscillatory activity (score: 0.9, weight: 0.1). No decisive features for muscle, heart, or line noise are present. Summing weighted scores for 'brain': 0.27 (topo) + 0.27 (time) + 0.27 (spectrum) + 0.09 (segments) = 0.9. Other categories score much lower due to lack of matching features. Normalized score for 'brain' is highest. Confidence is set to 0.89 (normalized, no decisive feature present)."
SavedFiles/2319_VDaudio_ICA.set,3,heart,muscle,0.93,"Topography shows a shallow dipole/edge pattern (muscle: 0.7*0.2=0.14), time series is spiky/erratic (muscle: 0.8*0.2=0.16), power spectrum has a clear positive slope from high frequencies (muscle: 0.95*0.5=0.475, decisive), and continuous segments show sporadic bursts (muscle: 0.8*0.1=0.08). Decisive positive slope in spectrum, so muscle is prioritized and confidence boosted. Other types (brain, eye, channel noise) score much lower due to lack of dipolar central pattern, periocular focus, or isolated focal spot."
SavedFiles/2319_VDaudio_ICA.set,5,muscle,channel_noise,0.92,"Topography is a single tiny focal spot with no opposite pole (channel_noise: 0.95*0.5=0.475, decisive), time series is random/flat (channel_noise: 0.8*0.2=0.16), power spectrum is noisy/artifactual (channel_noise: 0.7*0.2=0.14), and continuous segments are random/flat (channel_noise: 0.8*0.1=0.08). No evidence for muscle (no positive slope), eye, or brain. Decisive topography for channel noise, so confidence is high."
SavedFiles/2818_VDnoaudio_ICA.set,3,brain,brain,0.92,"Topography: Dipolar, central/parietal (score 0.9, weight 0.3). Time series: Rhythmic, wave-like (score 0.9, weight 0.3). Power spectrum: 1/f with peaks in 6-35Hz (score 0.9, weight 0.3). Continuous data: Consistent oscillatory (score 0.9, weight 0.1). No decisive artifact features; all features match brain."
SavedFiles/2818_VDnoaudio_ICA.set,7,heart,eye,0.97,"Topography: Strong dipolar periocular pattern (score 0.95, weight 0.4). Time series: Large, slow, step-like deflections (score 0.9, weight 0.3). Power spectrum: Dominant low-frequency power (score 0.8, weight 0.2). Continuous data: Movement-related (score 0.8, weight 0.1). Eye scores dominate with high weights and decisive periocular topography, yielding high confidence."
SavedFiles/2818_VDnoaudio_ICA.set,12,brain,brain,0.92,"Topography: Clear dipolar pattern in central/parietal region (score 0.9, weight 0.3). Time series: Rhythmic, wave-like, no abrupt shifts (score 0.9, weight 0.3). Power spectrum: 1/f with peaks in 6-35Hz (score 0.9, weight 0.3). Continuous data: Consistent oscillatory (score 0.9, weight 0.1). All features fit brain, no decisive artifact features present."
SavedFiles/2818_VDnoaudio_ICA.set,20,brain,brain,0.92,"Topography: Dipolar, central/parietal (score 0.9, weight 0.3). Time series: Rhythmic, wave-like (score 0.9, weight 0.3). Power spectrum: 1/f with peaks in 6-35Hz (score 0.9, weight 0.3). Continuous data: Consistent oscillatory (score 0.9, weight 0.1). All features strongly support brain, no artifact evidence."
