set_path,component_index,true_label_norm,predicted_label,confidence,reason
SavedFiles/0206_VDaudio_ICA.set,63,channel_noise,eye,0.9,"Scalp map is frontal with left-right polarity, time series shows step-like deflections consistent with saccades, and spectrum is low-frequency dominant. Classic horizontal eye movement pattern."
SavedFiles/0206_VDaudio_ICA.set,68,channel_noise,muscle,0.85,"Scalp map is edge-focused, spectrum shows elevated high-frequency power (flat/rising above 20 Hz), and time series is noisy and bursty. All panels point to muscle artifact."
SavedFiles/0206_VDaudio_ICA.set,77,muscle,muscle,0.9,"Scalp map is highly focal to one edge electrode (temporal/jaw area), but the power spectrum shows elevated, relatively flat power above 20 Hz, which is characteristic of muscle. Time series is spiky/erratic, supporting muscle over channel_noise."
SavedFiles/0206_VDaudio_ICA.set,91,other_artifact,brain,0.7,"Scalp map is broadly dipolar (left-right), not edge/frontal. Spectrum shows 1/f falloff with a possible alpha peak around 10 Hz. Time series is smooth, not blink- or muscle-like. No decisive artifact cues."
SavedFiles/0206_VDaudio_ICA.set,93,eye,brain,0.8,"Scalp map is central and dipolar, spectrum is 1/f-like, time series is smooth. No artifact features visible."
SavedFiles/0206_VDaudio_ICA.set,103,channel_noise,brain,0.7,"Scalp map is central and dipolar, spectrum is 1/f-like with no high-frequency elevation, time series is smooth. No clear artifact features, but not as clean as B."
SavedFiles/0206_VDaudio_ICA.set,105,other_artifact,brain,0.7,"Scalp map is dipolar and central, not edge/frontal. Spectrum shows 1/f falloff and no high-frequency elevation. Time series is smooth, not artifact-like. No strong evidence for artifact."
SavedFiles/0206_VDnoaudio_ICA.set,1,heart,heart,1.0,"Broad, near-linear scalp map; time series shows regular ~1 Hz QRS-like deflections; ERP image shows repeated vertical bands; spectrum has low-frequency peak. Classic heart component."
SavedFiles/0206_VDnoaudio_ICA.set,2,heart,heart,1.0,"Similar to A: broad, near-linear scalp map; time series shows regular QRS-like deflections; ERP image has repeated bands; spectrum has low-frequency peak. Decisive for heart."
SavedFiles/0206_VDnoaudio_ICA.set,18,eye,brain,0.8,"Scalp map is roughly dipolar and not edge/frontal; spectrum shows 1/f-like decay with possible alpha peak; time series is smoother. Fits brain, though not as clear as some."
SavedFiles/0206_VDnoaudio_ICA.set,24,channel_noise,muscle,0.95,Scalp map is focal/edge; spectrum shows broad high-frequency elevation above 20 Hz (rising profile); time series is spiky/bursty. Decisive for muscle.
SavedFiles/0206_VDnoaudio_ICA.set,32,brain,other_artifact,0.6,"Scalp map is multipolar/splotchy, not clearly dipolar or single-electrode. Power spectrum is irregular, not classic muscle or brain. Time series is noisy but not clearly muscle or channel_noise. Evidence is mixed/ambiguous, best fits other_artifact."
SavedFiles/0206_VDnoaudio_ICA.set,35,channel_noise,muscle,0.95,Scalp map is focal/edge; spectrum shows broad high-frequency elevation above 20 Hz; time series is bursty. Fits muscle.
SavedFiles/0206_VDnoaudio_ICA.set,58,channel_noise,channel_noise,0.9,Scalp map is highly focal to a single electrode with no smooth falloff; spectrum is flat/noisy without high-frequency elevation; time series is erratic. Fits channel_noise.
SavedFiles/0206_VDnoaudio_ICA.set,74,muscle,muscle,0.9,"Scalp map is focal/edge-focused (likely temporal or jaw). Power spectrum shows broad high-frequency elevation above 20 Hz with a relatively flat profile, not 1/f. Time series is spiky/erratic. All evidence points to muscle artifact."
SavedFiles/0206_VDnoaudio_ICA.set,81,eye,eye,0.95,"Scalp map is strongly frontal/periocular; time series shows large, slow deflections; ERP image shows vertical bands; spectrum dominated by low frequencies. Classic eye (blink) component."
SavedFiles/0206_VDnoaudio_ICA.set,87,channel_noise,channel_noise,0.9,Scalp map is highly focal to a single electrode; spectrum is flat/noisy without muscle-like high-frequency elevation; time series is irregular. Consistent with channel_noise.
SavedFiles/0206_VDnoaudio_ICA.set,88,eye,eye,0.95,"Scalp map is strongly frontal/periocular with a clear bilateral focus. Time series shows large, slow deflections typical of blinks. Power spectrum is dominated by low frequencies (<5 Hz). All panels converge on classic blink/eye artifact."
SavedFiles/0206_VDnoaudio_ICA.set,91,eye,brain,0.8,Scalp map is roughly dipolar and not edge/frontal; spectrum shows 1/f-like decay; time series is smoother. Consistent with brain.
SavedFiles/0206_VDnoaudio_ICA.set,93,other_artifact,brain,0.8,Scalp map is roughly dipolar but not frontal/eye-focused. Power spectrum shows a 1/f-like decay with a possible alpha peak (~10 Hz). Time series is smoother and more rhythmic. No evidence for artifact; fits brain source.
SavedFiles/0589_VDAudio_ICA.set,7,eye,eye,0.95,"Scalp map is strongly frontal/periocular, time series shows large slow deflections (blink-like), spectrum is dominated by low frequencies, all panels converge on eye/blink artifact."
SavedFiles/0589_VDAudio_ICA.set,17,brain,other_artifact,0.7,"Scalp map is non-dipolar and multipolar, spectrum is noisy but not clearly muscle or line noise, time series is irregular, panels do not converge on a clear class, so other_artifact is most appropriate."
SavedFiles/0589_VDAudio_ICA.set,28,brain,muscle,0.8,"Scalp map is edge-focused and shallow, spectrum shows elevated high-frequency power above 20 Hz, time series is erratic, consistent with muscle artifact."
SavedFiles/0589_VDAudio_ICA.set,101,other_artifact,brain,0.8,"Scalp map is roughly dipolar and central, spectrum shows 1/f decay, time series is smooth, ERP image is consistent with brain activity."
SavedFiles/0589_VDAudio_ICA.set,104,muscle,brain,0.8,"Scalp map is broadly dipolar and central, spectrum shows 1/f decay with a possible alpha peak, time series is smooth, ERP image is consistent with brain activity."
SavedFiles/0589_VDAudio_ICA.set,112,other_artifact,other_artifact,0.7,"Scalp map is non-dipolar and splotchy, spectrum is noisy but not clearly muscle or line noise, time series is irregular, panels do not converge on a clear class, so other_artifact is most appropriate."
SavedFiles/0589_VDAudio_ICA.set,113,channel_noise,brain,0.9,"Scalp map is roughly dipolar and central, spectrum shows 1/f decay with a clear alpha peak around 10 Hz, time series is smooth and rhythmic, ERP image is consistent with brain activity."
SavedFiles/0589_VDAudio_ICA.set,115,channel_noise,muscle,0.85,"Scalp map is edge-focused and shallow, spectrum shows broad high-frequency elevation above 20 Hz, time series is spiky and erratic, all consistent with muscle artifact."
SavedFiles/0604_VDaudio_ICA.set,2,heart,brain,0.9,Scalp map is broadly dipolar and central; spectrum shows 1/f falloff with a possible alpha peak; time series is smooth without large spikes or high-frequency bursts. All panels consistent with brain.
SavedFiles/0604_VDaudio_ICA.set,4,eye,eye,0.95,"Scalp map is strong frontal, time series shows large slow deflections (blink-like), spectrum is low-frequency dominant. Classic eye blink component."
SavedFiles/0604_VDaudio_ICA.set,24,brain,brain,0.7,"Scalp map is dipolar and not isolated to a single electrode or edge. The time series is smooth without abrupt spikes or step-like changes. The power spectrum shows a 1/f-like decay, with no high-frequency muscle elevation or sharp line noise peak. Slightly lower confidence due to less typical topography, but still most consistent with brain."
SavedFiles/0604_VDaudio_ICA.set,34,brain,brain,0.8,"Scalp map is dipolar and covers central-parietal regions, not edge- or eye-focused. The time series is smooth and rhythmic, and the power spectrum shows a 1/f-like decay with no high-frequency elevation. All evidence points to a brain source."
SavedFiles/0604_VDaudio_ICA.set,46,muscle,muscle,0.85,"Scalp map is focal, spectrum is flat with high-frequency elevation, and time series is erratic. Consistent with muscle."
SavedFiles/0604_VDaudio_ICA.set,51,muscle,muscle,0.8,"Scalp map is focal, spectrum is flat with high-frequency elevation, and time series is noisy. All evidence fits muscle."
SavedFiles/0604_VDaudio_ICA.set,61,other_artifact,eye,0.95,"Scalp map is strongly frontal and periocular, with a clear dipole centered at the forehead. The time series is dominated by large, slow deflections consistent with blinks or vertical eye movements. The power spectrum is dominated by low frequencies (<5 Hz). All panels converge on an eye artifact."
SavedFiles/0604_VDaudio_ICA.set,79,other_artifact,brain,0.8,"Scalp map is dipolar, spectrum shows 1/f falloff, and time series is smooth. All evidence fits brain."
SavedFiles/0604_VDaudio_ICA.set,83,muscle,muscle,0.85,"Scalp map is edge/focal, spectrum is flat with strong high-frequency power, time series is noisy and bursty. All evidence fits muscle."
SavedFiles/0604_VDaudio_ICA.set,93,channel_noise,muscle,0.8,"Scalp map is focal/edge, spectrum is flat with elevated high-frequency power above 20 Hz, and time series is spiky/erratic. All evidence points to muscle."
SavedFiles/0604_VDaudio_ICA.set,99,other_artifact,brain,0.8,"Scalp map is central and roughly dipolar, not edge- or eye-focused. The time series is smooth and lacks abrupt spikes or step-like changes. The power spectrum shows a 1/f-like decay with possible low-frequency peaks, consistent with brain activity. No evidence for muscle, eye, or noise."
SavedFiles/0604_VDaudio_ICA.set,103,muscle,brain,0.8,"Scalp map is broadly dipolar, spectrum shows 1/f falloff, and time series is smooth without large spikes. Consistent with brain."
SavedFiles/0604_VDaudio_ICA.set,107,channel_noise,muscle,0.8,"Scalp map is focal, spectrum is flat with high-frequency elevation, and time series is bursty. Consistent with muscle."
SavedFiles/0837_VDAudio_ICA.set,4,heart,brain,0.9,"Scalp map is clearly dipolar and central, not edge/frontal/eye or focal. Power spectrum shows 1/f falloff with a possible alpha peak around 10 Hz, no high-frequency elevation. Time series is smooth, not blink-like or spiky. All panels support a brain source."
SavedFiles/0837_VDAudio_ICA.set,21,brain,brain,0.8,"Scalp map is dipolar and central, not edge/frontal. Spectrum shows 1/f falloff, no high-frequency muscle elevation, and time series is smooth. No evidence for eye, muscle, or other artifact. Fits brain best."
SavedFiles/0837_VDAudio_ICA.set,67,other_artifact,other_artifact,0.6,"Scalp map is multipolar/splotchy and not dipolar. Spectrum is 1/f-like but noisier, and the time series is irregular. No clear evidence for muscle, eye, or channel_noise. Mixed/ambiguous, so other_artifact is most appropriate."
SavedFiles/0837_VDAudio_ICA.set,98,other_artifact,brain,0.8,"Scalp map is roughly dipolar and central/parietal. Spectrum shows 1/f falloff, no high-frequency muscle elevation, and time series is smooth. No evidence for eye, muscle, or other artifact. Fits brain best."
SavedFiles/0837_VDAudio_ICA.set,117,channel_noise,other_artifact,0.6,"Scalp map is splotchy and not clearly dipolar or frontal. Spectrum is 1/f-like but noisier, and the time series is irregular. No clear evidence for eye, muscle, or channel_noise, but the topography is not a clean brain pattern either. Mixed/ambiguous, so other_artifact is most appropriate."
SavedFiles/0837_VDNoAudio_ICA.set,5,heart,brain,0.8,"The scalp map is broadly dipolar and not focused on the edge or a single electrode. The power spectrum shows a 1/f-like decay without high-frequency elevation or sharp peaks. The time series is relatively smooth with no clear blink, saccade, or QRS-like events. No evidence for muscle, eye, heart, or channel noise."
SavedFiles/0837_VDNoAudio_ICA.set,21,brain,muscle,0.85,"The scalp map is edge-focused and locally dipolar near the lower edge (temporal/jaw area). The power spectrum shows elevated high-frequency power above 20 Hz, which is characteristic of muscle activity. The time series is spiky and erratic, supporting a muscle artifact interpretation."
SavedFiles/0837_VDNoAudio_ICA.set,57,channel_noise,channel_noise,0.95,"The scalp map is dominated by a single, isolated electrode with no smooth spatial falloff, forming a sharp 'island.' The power spectrum is flat/noisy without high-frequency elevation, and the time series is erratic but not muscle-like. This fits the strict criteria for channel noise."
SavedFiles/1846_VDnoaudio_ICA.set,7,heart,brain,0.8,"The scalp map is broadly dipolar and not focused on the eyes or edge, suggesting a neural source. The power spectrum shows a 1/f-like decay with a peak around 10 Hz (alpha range), which is typical for brain activity. The time series is relatively smooth with no clear blink, saccade, or QRS-like events, and the ERP image does not show regular artifact patterns. There is no evidence for muscle (no high-frequency elevation), eye (not frontal/periocular), heart (no regular QRS), or line noise (no sharp 50/60 Hz peak)."
SavedFiles/2319_VDaudio_ICA.set,3,heart,muscle,0.9,"The scalp map is edge-focused and locally dipolar near the lower left, consistent with muscle sources (likely jaw/temporal). The time series shows spiky, bursty activity. The power spectrum is broad with elevated power above 20 Hz and a flat/rising profile, which is characteristic of muscle activity. All panels converge on muscle artifact."
SavedFiles/2319_VDaudio_ICA.set,5,muscle,channel_noise,0.8,"The scalp map is dominated by a single isolated electrode on the left side, with no smooth spatial falloff or opposite pole. The power spectrum is flat/noisy without the high-frequency elevation seen in muscle components. The time series is erratic but not bursty or rhythmic. Multiple panels agree on channel_noise, though confidence is not maximal due to some mild spectral slope."
SavedFiles/2818_VDnoaudio_ICA.set,3,brain,brain,0.8,"The scalp map is dipolar and central-parietal, not frontal or edge-focused. The spectrum shows a 1/f profile with a peak near 10 Hz, and the time series is smooth. No evidence for muscle, eye, or channel noise."
SavedFiles/2818_VDnoaudio_ICA.set,7,heart,brain,0.9,"The scalp map is roughly dipolar and central-parietal, not frontal or edge-focused. The power spectrum shows a clear 1/f falloff with a peak around 10 Hz (alpha), and the time series is smooth without blink-like or spiky bursts. All panels are consistent with a brain source."
SavedFiles/2818_VDnoaudio_ICA.set,12,brain,brain,0.8,"The scalp map is dipolar and lateralized (likely temporal/parietal), not frontal or periocular. The power spectrum shows a 1/f profile with a peak near 10 Hz and no high-frequency elevation. The time series is smooth and not artifact-like. No evidence for eye, muscle, or channel noise."
SavedFiles/2818_VDnoaudio_ICA.set,20,brain,brain,0.8,"The scalp map is dipolar and central, not edge- or electrode-focused. The spectrum shows a 1/f falloff with a peak near 10 Hz, and the time series is smooth. No evidence for muscle (no high-frequency elevation), eye, or channel noise."
