set_path,component_index,true_label_norm,predicted_label,confidence,reason
SavedFiles/0206_VDnoaudio_ICA.set,32,brain,brain,0.31,"The broad frontal dipolar distribution and predominantly 1/f-like spectrum with low-frequency structure favor a brain component. However, noisy continuous segments and irregular activation reduce confidence."
SavedFiles/0206_VDnoaudio_ICA.set,35,channel_noise,channel_noise,0.48,An isolated small anterior focal hotspot without a dipolar counterpart and irregular non-oscillatory activation favors channel noise over brain or eye activity.
SavedFiles/0206_VDnoaudio_ICA.set,58,channel_noise,channel_noise,0.48,"A very small isolated right-temporal focal scalp spot without a clear opposite pole, with irregular activation and localized segment events, supports a noisy single channel."
SavedFiles/0206_VDnoaudio_ICA.set,74,muscle,channel_noise,0.34,"The highly localized right-frontal focal map and random, spiky activation favor a noisy channel. The spectrum has elevated higher-frequency power but lacks the decisive continuously positive muscle slope."
SavedFiles/0206_VDnoaudio_ICA.set,81,eye,other_artifact,0.39,"The scalp map is complex and multipolar, with broad anterior activity plus additional central/occipital focal poles; this contradicts a single dipolar neural or ocular source."
SavedFiles/0206_VDnoaudio_ICA.set,87,channel_noise,channel_noise,0.48,The topography is dominated by a tiny isolated frontal-electrode hotspot without a meaningful opposing pole; time series and segments are irregular rather than physiological.
SavedFiles/0206_VDnoaudio_ICA.set,88,eye,channel_noise,0.37,"A small isolated focal scalp spot without a clear opposite pole strongly supports channel noise; the activation is irregular and segments contain localized intermittent bands, while the 1/f-like spectrum argues against muscle."
SavedFiles/0206_VDnoaudio_ICA.set,91,eye,other_artifact,0.39,"The map combines an anterior focus with a separate central focal spot, creating a multipolar/irregular pattern; irregular segments support a mixed artifact classification."
SavedFiles/0206_VDnoaudio_ICA.set,93,other_artifact,other_artifact,0.3,"The strong edge-focused lower-left activity, erratic activation, and sporadic horizontal segment structure suggest artifact. It has some muscle-like spatial and temporal features, but its spectrum remains predominantly 1/f-like rather than decisively muscle-like."
SavedFiles/0589_VDAudio_ICA.set,7,eye,brain,0.33,"It shows a broad, plausible frontal-lateral dipolar scalp pattern and a 1/f-like spectrum; the abrupt isolated transients lower confidence and argue against a clean neural component."
SavedFiles/0589_VDAudio_ICA.set,17,brain,brain,0.35,"A relatively broad central/anterior dipolar pattern and 1/f-like spectral falloff favor brain activity, although irregular activation and noisy segments reduce confidence."
SavedFiles/0589_VDAudio_ICA.set,28,brain,brain,0.34,The broad central scalp field has a plausible dipolar structure and the spectrum is 1/f-like; noisy non-rhythmic activation and diffuse segment variability make this a low-confidence brain classification.
SavedFiles/0589_VDAudio_ICA.set,101,other_artifact,channel_noise,0.38,"The activity is concentrated in a small right-edge focal region with no clear opposing pole, while activation and continuous segments are irregular and non-oscillatory."
SavedFiles/0589_VDAudio_ICA.set,104,muscle,other_artifact,0.37,"A very small central red/blue focal pattern, repeated sharp activation deflections, and a non-physiologic uneven spectrum are more consistent with a mixed focal artifact than brain activity."
SavedFiles/0589_VDAudio_ICA.set,112,other_artifact,other_artifact,0.37,The irregular multipolar distribution with edge/inferior activity and inconsistent noisy segments supports a complex artifact; the spectrum has no decisive positive muscle slope.
SavedFiles/0589_VDAudio_ICA.set,113,channel_noise,channel_noise,0.4,"A single, very focal mid-frontal hotspot without a clear opposite pole is the dominant feature; activation is irregular and the spectrum is broadly 1/f-like without a decisive artifact peak."
SavedFiles/0589_VDAudio_ICA.set,115,channel_noise,channel_noise,0.39,"The compact posterior focal source lacks a convincing broad dipolar field, with noisy irregular activation and no muscle-slope, line-noise, or cardiac signature."
SavedFiles/0604_VDaudio_ICA.set,2,heart,eye,0.52,Large lateral anterior dipole with recurrent abrupt slow blink/saccade-like deflections and dominant low-frequency 1/f spectrum; spatial extension lowers confidence.
SavedFiles/0604_VDaudio_ICA.set,4,eye,brain,0.43,"Broad central dipolar topography and a low-frequency 1/f-like spectrum support brain activity, although the activation is somewhat transient/noisy."
SavedFiles/0604_VDaudio_ICA.set,24,brain,brain,0.4,"Broad lateral frontal-temporal dipolar distribution plus a 1/f-like spectrum favor a brain component; no positive high-frequency slope, line peak, or cardiac periodicity is present."
SavedFiles/0604_VDaudio_ICA.set,34,brain,brain,0.34,"Broad mid-frontal/anterior-posterior dipolar map and 1/f-like spectrum favor brain activity, though the non-rhythmic activation and extended frontal distribution limit confidence."
SavedFiles/0604_VDaudio_ICA.set,46,muscle,muscle,0.9,"Localized left temporal edge activity, spiky high-frequency activation, and a positive spectrum slope across the available higher frequencies; decisive muscle-spectrum rule applies."
SavedFiles/0604_VDaudio_ICA.set,51,muscle,muscle,0.9,Focal right posterior-temporal/edge pattern with erratic high-frequency activity and a pronounced positive high-frequency spectral slope; decisive muscle-spectrum rule applies.
SavedFiles/0604_VDaudio_ICA.set,61,other_artifact,other_artifact,0.25,"Anterior-posterior extended dipole is not periocular-only; activation is irregular and spectrum is generic 1/f without a neural peak, yielding a slight other-artifact edge."
SavedFiles/0604_VDaudio_ICA.set,79,other_artifact,channel_noise,0.54,Small focal left frontal source with noisy spike-like activation and isolated segment events; it lacks the sustained slow-wave pattern expected for an ocular component.
SavedFiles/0604_VDaudio_ICA.set,83,muscle,muscle,0.9,Focal left temporal/edge source with dense high-frequency erratic activity and a clear upward high-frequency spectral slope; decisive muscle-spectrum rule applies.
SavedFiles/0604_VDaudio_ICA.set,93,channel_noise,channel_noise,0.71,"Tiny isolated focal scalp spot without a clear opposite pole, with irregular spiky activation and non-physiological localized segment structure."
SavedFiles/0604_VDaudio_ICA.set,99,other_artifact,channel_noise,0.37,"Topography shows a highly localized central focal spot without a clear opposing pole, the decisive evidence for isolated channel noise; activity is otherwise irregular with a 1/f spectrum."
SavedFiles/0604_VDaudio_ICA.set,103,muscle,channel_noise,0.58,"Predominantly focal inferior-posterior hotspot with irregular bursts and localized horizontal segment structure, inconsistent with a stable dipolar brain component."
SavedFiles/0604_VDaudio_ICA.set,107,channel_noise,channel_noise,0.76,"Very focal single-electrode-like centro-right hotspot, abrupt transient-heavy activation, and sparse localized events indicate channel noise."
SavedFiles/0837_VDAudio_ICA.set,4,heart,brain,0.37,"Broad dipolar temporal/posterior topography and 1/f-like spectrum support brain activity, though the activation contains abrupt transient spikes."
SavedFiles/0837_VDAudio_ICA.set,21,brain,other_artifact,0.39,"The broad anterior-to-posterior pattern extends beyond periocular electrodes and is accompanied by irregular activity, making it inconsistent with a clean eye or brain component."
SavedFiles/0837_VDAudio_ICA.set,67,other_artifact,other_artifact,0.41,"Complex edge-dominant multipolar scalp pattern, erratic activation, and highly irregular continuous segments favor a non-specific artifact over brain activity."
SavedFiles/0837_VDAudio_ICA.set,98,other_artifact,channel_noise,0.48,"The map is dominated by a focal right-frontotemporal spot and the segment image is largely flat with sparse isolated events, consistent with a noisy channel."
SavedFiles/0837_VDAudio_ICA.set,117,channel_noise,channel_noise,0.5,"A small, isolated central focal hotspot without a clear opposite pole, random activation, and localized image irregularity indicate channel noise."
SavedFiles/0837_VDNoAudio_ICA.set,5,heart,other_artifact,0.34,"Edge-weighted, non-clean dipolar topography with intermittent abrupt activation spikes and sporadic segment structure. The spectrum is 1/f-like without the decisive upward high-frequency slope required for muscle."
SavedFiles/0837_VDNoAudio_ICA.set,21,brain,brain,0.41,"Broad, organized anterior-posterior dipolar distribution rather than an isolated electrode or periocular-only pattern. It has relatively continuous wave-like activity and a 1/f-like spectrum, with no 50/60 Hz peak or positive high-frequency muscle slope."
SavedFiles/0837_VDNoAudio_ICA.set,57,channel_noise,channel_noise,0.39,"Topography is a tiny, isolated right-frontal focal spot without a clear opposite pole, the strongest channel-noise indicator. Activations are irregular and segment image is non-oscillatory; spectrum lacks a decisive line-noise peak."
SavedFiles/1846_VDnoaudio_ICA.set,7,heart,other_artifact,0.32,"Broad, non-isolated dipolar topography and a generally 1/f-like spectrum argue against channel, muscle, or line noise, but the activation has abrupt large spikes and the segment image shows sporadic focal events rather than consistent neural oscillations. This mixed/irregular pattern most strongly supports other artifact."
SavedFiles/2319_VDaudio_ICA.set,3,heart,other_artifact,0.37,"Edge-focused, non-dipolar topography with irregular spiky activations and sporadic complex segment events. The spectrum is broadly 1/f-like rather than showing the decisive rising high-frequency slope expected for muscle, so the mixed/complex artifact evidence is strongest."
SavedFiles/2319_VDaudio_ICA.set,5,muscle,channel_noise,0.46,"Topography is a single, highly focal spot over one left temporal/peripheral electrode with no clear opposite pole, which strongly supports channel noise. Although the spectrum rises toward higher frequencies, the isolated-electrode exception preserves channel-noise evidence over muscle."
SavedFiles/2818_VDnoaudio_ICA.set,3,brain,brain,0.39,Broad central-frontal dipolar scalp pattern and 1/f-like spectral decline favor a neural component; no positive high-frequency slope or line-frequency peak is present.
SavedFiles/2818_VDnoaudio_ICA.set,7,heart,heart,1.0,"Regular, sharp deflections recur at approximately 1 Hz; the heart priority rule overrides the non-diagnostic posterior topography and 1/f-like spectrum."
SavedFiles/2818_VDnoaudio_ICA.set,12,brain,brain,0.46,Clear lateral temporal/central dipolar topography and a broadly 1/f-like spectrum support a neural source; activations are noisy but lack a decisive artifact signature.
SavedFiles/2818_VDnoaudio_ICA.set,20,brain,brain,0.4,Mid-frontal/central dipolar distribution with a decreasing 1/f-like spectrum favors brain activity; the irregular time course lowers confidence.
